Time,Spot,OI PCR,Vol PCR,OI PCR Change,CE OI Change,PE OI Change,Max Pain
12:56:30,24102.3,0.81,0,0,0,0,0
12:57:07,24102.3,0.81,0,0,0,0,0
12:57:44,24102.3,0.81,0,0,0,0,0
12:58:23,24102.3,0.81,0,0,0,0,0
12:58:59,24102.3,0.81,0,0,0,0,0
12:59:39,24102.3,0.81,0,0,0,0,0
13:00:16,24102.3,0.81,0,0,0,0,0
13:00:54,24102.3,0.81,0,0,0,0,0
13:01:32,24102.3,0.81,0,0,0,0,0
13:02:10,24102.3,0.81,0,0,0,0,0
13:02:47,24102.3,0.81,0,0,0,0,0
13:03:25,24102.3,0.81,0,0,0,0,0
13:04:02,24102.3,0.81,0,0,0,0,0
